SL,Name of the Manufacturer,Brand Name,Dosages Description,Generic Name and Strength,DAR
2284,Unique Homoeo Laboratory (Pvt) Ltd.,Kali Sulphuricum,Tablet,Kali Sulphuricum,H-11-A-4
2285,Unique Homoeo Laboratory (Pvt) Ltd.,Natrum Phosphoricum,Tablet,Natrum Phosphoricum,H-11-A-5
2286,Unique Homoeo Laboratory (Pvt) Ltd.,Natreum Sulphuricum,Tablet,Natrum Sulphuricum,H-11-A-6
2287,Unique Homoeo Laboratory (Pvt) Ltd.,Pulstilla,Liquid,FALSE,H-11-A-7
2288,Unique Homoeo Laboratory (Pvt) Ltd.,Madicago Sativa (Alfala),Liquid,FALSE,H-11-A-8
2289,Unique Homoeo Laboratory (Pvt) Ltd.,Arnica Montana,Liquid,FALSE,H-11-A-9
2290,Unique Homoeo Laboratory (Pvt) Ltd.,Rhus Tox,Liquid,FALSE,H-11-A-10
2291,Unique Homoeo Laboratory (Pvt) Ltd.,Kali Phosphoricum,Tablet,Kali Phosphoricum,H-11-A-14
2292,Unique Homoeo Laboratory (Pvt) Ltd.,Withania Somnifera,Liquid,FALSE,H-11-A-16
2293,Unique Homoeo Laboratory (Pvt) Ltd.,Nux Vomica,Liquid,FALSE,H-11-A-17
2294,Unique Homoeo Laboratory (Pvt) Ltd.,Abroma Aug Radix,Liquid,FALSE,H-11-A-18
2295,Unique Homoeo Laboratory (Pvt) Ltd.,Calendulla,Liquid,FALSE,H-11-A-19
2296,Unique Homoeo Laboratory (Pvt) Ltd.,Belladonna,Liquid,FALSE,H-11-A-20
2297,Unique Homoeo Laboratory (Pvt) Ltd.,Bryonia Alb,Liquid,FALSE,H-11-A-21
2298,Unique Homoeo Laboratory (Pvt) Ltd.,China Offiicinalis,Liquid,Chinchona Officinalis  China,H-11-A-22
2299,Unique Homoeo Laboratory (Pvt) Ltd.,Passiflora Incarnata,Liquid,FALSE,H-11-A-23
2300,Unique Homoeo Laboratory (Pvt) Ltd.,Plantago Major,Liquid,FALSE,H-11-A-24
2301,Unique Homoeo Laboratory (Pvt) Ltd.,Globules,Tablet,Globules,H-11-A-25
2302,Unique Homoeo Laboratory (Pvt) Ltd.,Justicia Adhatoda,Liquid,FALSE,H-11-A-26
2303,Unique Homoeo Laboratory (Pvt) Ltd.,Syzygium Jambolanum,Liquid,FALSE,H-11-A-27
2304,Unique Homoeo Laboratory (Pvt) Ltd.,Arjuna,Liquid,Arjuna,H-11-A-28
2305,Unique Homoeo Laboratory (Pvt) Ltd.,Jonosia Asoka,Liquid,FALSE,H-11-A-29
2306,Unique Homoeo Laboratory (Pvt) Ltd.,Ginseng,Liquid,Ginseng,H-11-A-30
2307,Unique Homoeo Laboratory (Pvt) Ltd.,Avena Sativa,Liquid,FALSE,H-11-A-31
2308,Unique Homoeo Laboratory (Pvt) Ltd.,Secale Cor,Liquid,FALSE,H-11-A-32
2309,Unique Homoeo Laboratory (Pvt) Ltd.,Chelidonium Major,Liquid,FALSE,H-11-A-33
2310,Unique Homoeo Laboratory (Pvt) Ltd.,Hydrastis Can,Liquid,FALSE,H-11-A-34
2311,Unique Homoeo Laboratory (Pvt) Ltd.,Andrographis Paniculat,Liquid,FALSE,H-11-A-35
2312,Unique Homoeo Laboratory (Pvt) Ltd.,Euprhesia Officinalis,Liquid,FALSE,H-11-A-36
2313,Unique Homoeo Laboratory (Pvt) Ltd.,Salix Nigra,Liquid,FALSE,H-11-A-37
2314,Unique Homoeo Laboratory (Pvt) Ltd.,Santonjne,Tablet,Santonine 1X,H-11-A-38
2315,Unique Homoeo Laboratory (Pvt) Ltd.,Rowalfia Ser,Liquid,FALSE,H-11-A-39
2316,Unique Homoeo Laboratory (Pvt) Ltd.,Mullein,Liquid,FALSE,H-11-A-40
2317,Unique Homoeo Laboratory (Pvt) Ltd.,Graphites (Oint. Molam),Ointment,Graphites,H-11-A-41
2318,Unique Homoeo Laboratory (Pvt) Ltd.,Unique Livocin (Oral Liquid),Liquid,FALSE,H-11-A-43
2319,Unique Homoeo Laboratory (Pvt) Ltd.,Unique Alfala,Syrup,FALSE,H-11-A-44
2320,Unique Homoeo Laboratory (Pvt) Ltd.,Femolin,Syrup,FALSE,H-11-A-45
2321,Unique Homoeo Laboratory (Pvt) Ltd.,Gasto Plus,Syrup,Anacardium 4X + Arsenicum Alb 5X + Calarium 1X + Leonurus Cardiaca 1X + Nux Vomica 3X,11-A-46
2322,Unique Homoeo Laboratory (Pvt) Ltd.,Feverish,Syrup,FALSE,H-11-A-48
2323,Unique Homoeo Laboratory (Pvt) Ltd.,Coughlin,Syrup,FALSE,H-11-A-49
2324,Unique Homoeo Laboratory (Pvt) Ltd.,Eczimvit,Liquid,FALSE,H-11-A-50
2325,Unique Homoeo Laboratory (Pvt) Ltd.,Dioxin Jam,Liquid,Acid Lact 4X + Calcarea Fluorica + Naja Trip 25X + Radium Brom 10X + Squifloria,H-11-A-51
2326,Unison Homoeo Laboratories,Unisave,Tablet,Acid Phos 4X + Agnus Cast 4X + Ambra Grisea 4X + Cinchona Off 4X + Conium 4X + Damiana 4X + Moschus 4X + Nux Vom 4X + Sabal Ser 4X + Yohimbinum 4X,H-73-A-31
2327,Unison Homoeo Laboratories,Tussistin,Syrup,FALSE,H-73-A-33
2328,Unison Homoeo Laboratories,Uni-Fort,Tablet,FALSE,H-73-A-34
2329,Unison Homoeo Laboratories,Ginseng Plus,Liquid,FALSE,H-73-A-35
2330,Unison Homoeo Laboratories,Chelidonium Majus,Liquid,FALSE,H-73-A-36
2331,Unison Homoeo Laboratories,Avena Sativa,Liquid,FALSE,H-73-A-37
2332,Unison Homoeo Laboratories,Calemdula Officinalis,Liquid,FALSE,H-73-A-38
2333,Unison Homoeo Laboratories,Cantharies,Liquid,FALSE,H-73-A-39
2334,Unison Homoeo Laboratories,Amloki,Liquid,FALSE,H-73-A-40
2335,Unison Homoeo Laboratories,Senecio Sineraria,Liquid,Senecio Sineraria,H-73-A-41
2336,Unison Homoeo Laboratories,Borax,Tablet,FALSE,H-73-A-42
2337,Unison Homoeo Laboratories,Aurum Muriaticum Natronatum,Tablet,Aurum Muriaticum Natronatum-1X,H-73-A-43
2338,Unison Homoeo Laboratories,Selenium,Tablet,Selenium,H-73-A-44
2339,Unison Homoeo Laboratories,Ginseng,Liquid,FALSE,H-73-A-45
2340,Unison Homoeo Laboratories,Santoninum,Tablet,Santoninum 3X,H-73-A-46
2341,Unison Homoeo Laboratories,Calendula Antiseptic,Ointment,FALSE,H-73-A-47
2342,Unison Homoeo Laboratories,Cantharis,Ointment,FALSE,H-73-A-48
2343,Unison Homoeo Laboratories,Graphites,Ointment,Graphites,H-73-A-49
2344,Unison Homoeo Laboratories,Arnica Ointment,Ointment,Arnica Flower,H-73-A-50
2345,Unison Homoeo Laboratories,Nux Vomica,Oral Spray,FALSE,H-73-A-1
2346,Unison Homoeo Laboratories,Arjuna,Oral Spray,Arjuna,H-73-A-2
2347,Unison Homoeo Laboratories,Andrographis Paniculata,Oral Liquid,FALSE,H-73-A-4
2348,Unison Homoeo Laboratories,Cinchona Officinalis,Oral Liquid,FALSE,H-73-A-5
2349,Unison Homoeo Laboratories,Euphrasia Officinalis,Oral Liquid,FALSE,H-73-A-6
2350,Unison Homoeo Laboratories,Holarhena Antidysenrtica,Oral Liquid,FALSE,H-73-A-7
2351,Unison Homoeo Laboratories,Justica Adhatoda,Oral Liquid,FALSE,H-73-A-8
2352,Unison Homoeo Laboratories,Medicago Sativa,Oral Liquid,FALSE,H-73-A-9
2353,Unison Homoeo Laboratories,Mellein,Oral Liquid,FALSE,H-73-A-10
2354,Unison Homoeo Laboratories,Pulsatila,Oral Liquid,FALSE,H-73-A-11
2355,Unison Homoeo Laboratories,Calcarea Fluorica,Tablet,Calcarea Fluorica,H-73-A-12
2356,Unison Homoeo Laboratories,Calcarea Phosphoricum,Tablet,Calcarea Phosphorica,H-73-A-13
2357,Unison Homoeo Laboratories,Calcarea Sulphuricum,Tablet,Calcarea Sulphurica,H-73-A-14
2358,Unison Homoeo Laboratories,Ferrum Phosphoricum,Tablet,Ferrum Phosphoricum,H-73-A-15
2359,Unison Homoeo Laboratories,Kali Sulphuricum,Tablet,Kali Sulphuricum,H-73-A-16
2360,Unison Homoeo Laboratories,Kali Phosphoricum,Tablet,Kali Phosphoricum,H-73-A-17
2361,Unison Homoeo Laboratories,Magnesia Phosphorica,Tablet,Magnesia Phosphorica,H-73-A-19
2362,Unison Homoeo Laboratories,Natrum Muriaticum,Tablet,Natrum Muriaticum,H-73-A-20
2363,Unison Homoeo Laboratories,Natrum Phosphoricum,Tablet,Natrum Phosphoricum,H-73-A-21
2364,Unison Homoeo Laboratories,Natrum Sulphuricum,Tablet,Natrum Sulphuricum,H-73-A-22
2365,Unison Homoeo Laboratories,Silicea,Tablet,Silicea,H-73-A-23
2366,Unison Homoeo Laboratories,Globules,Tablet,Globules,H-73-A-24
2367,Unison Homoeo Laboratories,Gastolin Oral Liquid,Liquid,Acid Sulph. 4x + Capsicum 3x + Nat Phos 3X + Phosphorus 5x + Robinia 2x,H-73-A-25
2368,Unison Homoeo Laboratories,Blood Vita,Liquid,Acid Formic 5X + Acid Tart 4X + Cobalt Nit 5X + Cuprum Aset 5X + Ferrum Phos 8X + Magnesium Borocit-5X + Manganum Acet 5X + Zinc Sulphate 5X,H-73-A-27
2369,Unison Homoeo Laboratories,Azmatic Oral Liquid,Liquid,FALSE,H-73-A-28
2370,Vertex Pharmaceuticals (Homoeo),Avena Sativa,Liquid,FALSE,H-75-A-1
2371,Vertex Pharmaceuticals (Homoeo),Andrographis Paniculata,Liquid,FALSE,H-75-A-2
2372,Vertex Pharmaceuticals (Homoeo),Cinchona Officinalis,Liquid,FALSE,H-75-A-3
2373,Vertex Pharmaceuticals (Homoeo),Medicago Sativa,Liquid,FALSE,H-75-A-4
2374,Vertex Pharmaceuticals (Homoeo),Jonosia Ashoka,Liquid,FALSE,H-75-A-5
2375,Vertex Pharmaceuticals (Homoeo),Ginseng,Liquid,FALSE,H-75-A-6
2376,Vertex Pharmaceuticals (Homoeo),Mullein,Liquid,FALSE,H-75-A-7
2377,Vertex Pharmaceuticals (Homoeo),Nux Vomica,Liquid,FALSE,H-75-A-10
2378,Vertex Pharmaceuticals (Homoeo),Justicia Adhatoda,Liquid,FALSE,H-75-A-9
2379,Vertex Pharmaceuticals (Homoeo),Chelidonium Majus,Liquid,FALSE,H-75-A-11
2380,Vertex Pharmaceuticals (Homoeo),Calendula Officinalis,Liquid,FALSE,H-75-A-12
2381,Vertex Pharmaceuticals (Homoeo),Cantharis,Liquid,FALSE,H-75-A-13
2382,Vertex Pharmaceuticals (Homoeo),Rhus Toxicodendron,Liquid,FALSE,H-75-A-14
2383,Vertex Pharmaceuticals (Homoeo),Cineraia Maritima Succus,Liquid,Cineraia Maritima Succus,H-75-A-15
2384,Vertex Pharmaceuticals (Homoeo),Spargel,Liquid,Spargel,H-75-A-16
2385,Vertex Pharmaceuticals (Homoeo),Arjuna,Liquid,Arjuna,H-75-A-17
2386,Vertex Pharmaceuticals (Homoeo),Anacardium Orientale,Liquid,FALSE,H-75-A-18
2387,Vertex Pharmaceuticals (Homoeo),Holarrhena Antidysentrica,Liquid,FALSE,H-75-A-20
2388,Vertex Pharmaceuticals (Homoeo),Embelica Officinalis,Liquid,Embelica Officinalis 3X,H-75-A-19
2389,Western Homoeo Pharma,Cina,Liquid,FALSE,H-59-A-1
2390,Western Homoeo Pharma,Nux Vomica,Liquid,FALSE,H-59-A-2
2391,Western Homoeo Pharma,Calendula Officinalis,Liquid,FALSE,H-59-A-3
2392,Western Homoeo Pharma,Chinchona Officinalis China,Liquid,Chinchona Officinalis  China,H-59-A-4
2393,Western Homoeo Pharma,Aconite Napellus,Liquid,FALSE,H-59-A-5
2394,Western Homoeo Pharma,Hydrastis Canadensis,Liquid,FALSE,H-59-A-6
2395,Western Homoeo Pharma,Terminalia Arjuna,Liquid,FALSE,H-59-A-7
2396,Western Homoeo Pharma,Teucrium Maram Veram,Liquid,FALSE,H-59-A-8
2397,Western Homoeo Pharma,Avena Sativa,Liquid,FALSE,H-59-A-9
2398,Zoha Homoeo Pharmaceutical Laboratories,Avena Sativa,Liquid,FALSE,H-2-A-2
2399,Zoha Homoeo Pharmaceutical Laboratories,Belladonna,Liquid,FALSE,H-2-A-3
2400,Zoha Homoeo Pharmaceutical Laboratories,Bryonia Alba,Liquid,FALSE,H-2-A-4
2401,Zoha Homoeo Pharmaceutical Laboratories,Calendula Offcinalis,Liquid,FALSE,H-2-A-5
2402,Zoha Homoeo Pharmaceutical Laboratories,Cinchona Officinalis,Liquid,FALSE,H-2-A-6
2403,Zoha Homoeo Pharmaceutical Laboratories,Hydrastis Can,Liquid,FALSE,H-2-A-7
2404,Zoha Homoeo Pharmaceutical Laboratories,Nux Vomica,Liquid,FALSE,H-2-A-8
2405,Zoha Homoeo Pharmaceutical Laboratories,Santonine,Tablet,Santonine 1X,H-2-A-9
2406,Zoha Homoeo Pharmaceutical Laboratories,Aconite Napellus,Liquid,FALSE,H-2-A-10
2407,Zoha Homoeo Pharmaceutical Laboratories,Agnus Castus,Liquid,FALSE,H-2-A-11
2408,Zoha Homoeo Pharmaceutical Laboratories,Kalmegh,Liquid,FALSE,H-2-A-12
2409,Zoha Homoeo Pharmaceutical Laboratories,Berberis Vulgaris,Liquid,FALSE,H-2-A-13
2410,Zoha Homoeo Pharmaceutical Laboratories,Chelidonium Majus,Liquid,FALSE,H-2-A-14
2411,Zoha Homoeo Pharmaceutical Laboratories,Cina,Liquid,FALSE,H-2-A-15
2412,Zoha Homoeo Pharmaceutical Laboratories,Gossypium,Liquid,FALSE,H-2-A-16
2413,Zoha Homoeo Pharmaceutical Laboratories,Asoka,Liquid,Asoka,H-2-A-17
2414,Zoha Homoeo Pharmaceutical Laboratories,Justicia Adhatoda,Liquid,FALSE,H-2-A-18
2415,Zoha Homoeo Pharmaceutical Laboratories,Pulsatilla,Liquid,FALSE,H-2-A-20
2416,Zoha Homoeo Pharmaceutical Laboratories,Thuja Occidentalis,Liquid,FALSE,H-2-A-21
2417,Zoha Homoeo Pharmaceutical Laboratories,Apis Mellifica,Liquid,FALSE,H-2-A-22
2418,Zoha Homoeo Pharmaceutical Laboratories,Blatta Orientalis,Liquid,FALSE,H-2-A-23
2419,Zoha Homoeo Pharmaceutical Laboratories,Cassia Sophera,Liquid,FALSE,H-2-A-24
2420,Zoha Homoeo Pharmaceutical Laboratories,Colocynthis,Liquid,FALSE,H-2-A-25
2421,Zoha Homoeo Pharmaceutical Laboratories,Crataegus Ox,Liquid,FALSE,H-2-A-160
2422,Zoha Homoeo Pharmaceutical Laboratories,Echinacea Angustifolia,Liquid,Echinacea Angustifolia,H-2-A-27
2423,Zoha Homoeo Pharmaceutical Laboratories,Euphrasia Officinalis,Liquid,FALSE,H-2-A-28
2424,Zoha Homoeo Pharmaceutical Laboratories,Gelsemium Sempervirens,Liquid,Gelsemium Sempervirens,H-2-A-29
2425,Zoha Homoeo Pharmaceutical Laboratories,Hamamelis Virginaca,Liquid,FALSE,H-2-A-30
2426,Zoha Homoeo Pharmaceutical Laboratories,Ipecac,Liquid,Ipecac,H-2-A-31
2427,Zoha Homoeo Pharmaceutical Laboratories,Millefolium,Liquid,FALSE,H-2-A-32
2428,Zoha Homoeo Pharmaceutical Laboratories,Plantago Major,Liquid,FALSE,H-2-A-33
2429,Zoha Homoeo Pharmaceutical Laboratories,Podophyllum,Liquid,FALSE,H-2-A-34
2430,Zoha Homoeo Pharmaceutical Laboratories,Salix Nigra,Liquid,FALSE,H-2-A-35
2431,Zoha Homoeo Pharmaceutical Laboratories,Secale Cornutum,Liquid,FALSE,H-2-A-36
2432,Zoha Homoeo Pharmaceutical Laboratories,Teucrium Marum Verum,Liquid,FALSE,H-2-A-37
2433,Zoha Homoeo Pharmaceutical Laboratories,Urtica Urens,Liquid,FALSE,H-2-A-38
2434,Zoha Homoeo Pharmaceutical Laboratories,Ferrum Phosphoricum,Tablet,Ferrum Phosphoricum,H-2-A-40
2435,Zoha Homoeo Pharmaceutical Laboratories,Kali Muriaticum,Tablet,Kali Muriaticum,H-2-A-41
2436,Zoha Homoeo Pharmaceutical Laboratories,Calcarea Fluorica,Liquid,Calcarea Fluorica,H-2-A-42
2437,Zoha Homoeo Pharmaceutical Laboratories,Calcarea Phosphorica,Tablet,Calcarea Phosphorica,H-2-A-43
2438,Zoha Homoeo Pharmaceutical Laboratories,Kali Phosphoricum,Tablet,Kali Phosphoricum,H-2-A-44
2439,Zoha Homoeo Pharmaceutical Laboratories,Kali Sulphuricum,Tablet,Kali Sulphuricum,H-2-A-45
2440,Zoha Homoeo Pharmaceutical Laboratories,Magnesia Phosphorica,Tablet,Magnesia Phosphorica,H-2-A-46
2441,Zoha Homoeo Pharmaceutical Laboratories,Natrum Phosphoricum,Tablet,Natrum Phosphoricum,H-2-A-47
2442,Zoha Homoeo Pharmaceutical Laboratories,Natrum Muriaticum,Tablet,Natrum Muriaticum,H-2-A-48
2443,Zoha Homoeo Pharmaceutical Laboratories,Natrum Sulphur,Tablet,Natrum Sulphuricum,H-2-A-49
2444,Zoha Homoeo Pharmaceutical Laboratories,Silicea,Tablet,Silicea,H-2-A-50
2445,Zoha Homoeo Pharmaceutical Laboratories,Abroma Agustafolia,Liquid,FALSE,H-2-A-51
2446,Zoha Homoeo Pharmaceutical Laboratories,Amloki,Liquid,FALSE,H-2-A-52
2447,Zoha Homoeo Pharmaceutical Laboratories,Terminalia Arjuna,Liquid,FALSE,H-2-A-53
2448,Zoha Homoeo Pharmaceutical Laboratories,Carduus Marianus,Liquid,FALSE,H-2-A-55
2449,Zoha Homoeo Pharmaceutical Laboratories,Carica Papaya,Liquid,FALSE,H-2-A-56
2450,Zoha Homoeo Pharmaceutical Laboratories,Ceanothus AM,Liquid,FALSE,H-2-A-57
2451,Zoha Homoeo Pharmaceutical Laboratories,Chionanthus Virginica,Liquid,FALSE,H-2-A-58
2452,Zoha Homoeo Pharmaceutical Laboratories,Chirata,Liquid,FALSE,H-2-A-59
2453,Zoha Homoeo Pharmaceutical Laboratories,Damiana,Liquid,FALSE,H-2-A-60
2454,Zoha Homoeo Pharmaceutical Laboratories,Drosera Rotundifollia,Liquid,FALSE,H-2-A-61
2455,Zoha Homoeo Pharmaceutical Laboratories,Jaborandi,Liquid,FALSE,H-2-A-62
2456,Zoha Homoeo Pharmaceutical Laboratories,Holarrhena Antidysentrica,Liquid,FALSE,H-2-A-63
2457,Zoha Homoeo Pharmaceutical Laboratories,Rauwolfia Serpentina,Liquid,FALSE,H-2-A-64
2458,Zoha Homoeo Pharmaceutical Laboratories,Medicago Sativa,Liquid,FALSE,H-2-A-65
2459,Zoha Homoeo Pharmaceutical Laboratories,Sabal Serrulata,Liquid,Sabal Serrulata,H-2-A-66
2460,Zoha Homoeo Pharmaceutical Laboratories,Senecio Aureus,Liquid,FALSE,H-2-A-67
2461,Zoha Homoeo Pharmaceutical Laboratories,Syzygium Jambolanum,Liquid,FALSE,H-2-A-68
2462,Zoha Homoeo Pharmaceutical Laboratories,Vibrunum Opullus,Liquid,FALSE,H-2-A-69
2463,Zoha Homoeo Pharmaceutical Laboratories,Cantharis,Liquid,FALSE,H-2-A-70
2464,Zoha Homoeo Pharmaceutical Laboratories,Acidum Phosphoricum,Liquid,FALSE,H-2-A-71
2465,Zoha Homoeo Pharmaceutical Laboratories,Aegle Marmelos,Liquid,Aegle Marmelos,H-2-A-72
2466,Zoha Homoeo Pharmaceutical Laboratories,Aspidosperma,Liquid,Aspidosperma,H-2-A-74
2467,Zoha Homoeo Pharmaceutical Laboratories,Alstonia Scholaris,Liquid,FALSE,H-2-A-75
2468,Zoha Homoeo Pharmaceutical Laboratories,Aralia Racemosa,Liquid,FALSE,H-2-A-76
2469,Zoha Homoeo Pharmaceutical Laboratories,Bellis Perennis,Liquid,FALSE,H-2-A-77
2470,Zoha Homoeo Pharmaceutical Laboratories,Bapista Tinctoria,Liquid,FALSE,H-2-A-78
2471,Zoha Homoeo Pharmaceutical Laboratories,Collinsonia Candensis,Liquid,FALSE,H-2-A-79
2472,Zoha Homoeo Pharmaceutical Laboratories,Conium Macelatum,Liquid,Conium Macelatum,H-2-A-80
2473,Zoha Homoeo Pharmaceutical Laboratories,Cimicifuga Racemosa,Liquid,FALSE,H-2-A-81
2474,Zoha Homoeo Pharmaceutical Laboratories,Caulophyllum Thalictroides,Liquid,FALSE,H-2-A-82
2475,Zoha Homoeo Pharmaceutical Laboratories,Cyclamen Europaeum,Liquid,FALSE,H-2-A-83
2476,Zoha Homoeo Pharmaceutical Laboratories,Condurango,Liquid,FALSE,H-2-A-84
2477,Zoha Homoeo Pharmaceutical Laboratories,Capsicum Annuum,Liquid,FALSE,H-2-A-85
2478,Zoha Homoeo Pharmaceutical Laboratories,Dioscorea Villose,Liquid,FALSE,H-2-A-86
2479,Zoha Homoeo Pharmaceutical Laboratories,Fucus Vesiculosus,Liquid,FALSE,H-2-A-87
2480,Zoha Homoeo Pharmaceutical Laboratories,Fraxinus Americana,Liquid,FALSE,H-2-A-88
2481,Zoha Homoeo Pharmaceutical Laboratories,Ginseng,Liquid,Ginseng,H-2-A-89
2482,Zoha Homoeo Pharmaceutical Laboratories,Gernium Maculatum,Liquid,Geranium Maculatum,H-2-A-90
2483,Zoha Homoeo Pharmaceutical Laboratories,Hydrocotyle Asiatica,Liquid,FALSE,H-2-A-91
2484,Zoha Homoeo Pharmaceutical Laboratories,Iris Versicolor,Liquid,FALSE,H-2-A-92
2485,Zoha Homoeo Pharmaceutical Laboratories,Lobella Inflata,Liquid,FALSE,H-2-A-93
2486,Zoha Homoeo Pharmaceutical Laboratories,Lycopodium Clavatum,Liquid,FALSE,H-2-A-94
2487,Zoha Homoeo Pharmaceutical Laboratories,Mullein (Verbascum),Liquid,FALSE,H-2-A-95
2488,Zoha Homoeo Pharmaceutical Laboratories,Ocimum Sanctum,Liquid,FALSE,H-2-A-96
2489,Zoha Homoeo Pharmaceutical Laboratories,Passiflora Incarnata,Liquid,FALSE,H-2-A-97
2490,Zoha Homoeo Pharmaceutical Laboratories,Pinus Lambertina,Liquid,FALSE,H-2-A-98
2491,Zoha Homoeo Pharmaceutical Laboratories,Phytolacca Decandra,Liquid,FALSE,H-2-A-99
2492,Zoha Homoeo Pharmaceutical Laboratories,Rhus Toxicodendron,Liquid,FALSE,H-2-A-100
2493,Zoha Homoeo Pharmaceutical Laboratories,Robinia Pseudacacia,Liquid,Robinia Pseudacacia,H-2-A-101
2494,Zoha Homoeo Pharmaceutical Laboratories,Sarsaparilla,Liquid,FALSE,H-2-A-102
2495,Zoha Homoeo Pharmaceutical Laboratories,Senega,Liquid,FALSE,H-2-A-103
2496,Zoha Homoeo Pharmaceutical Laboratories,Spongia,Liquid,FALSE,H-2-A-104
2497,Zoha Homoeo Pharmaceutical Laboratories,Xanthoxylum Fraxineum,Liquid,FALSE,H-2-A-106
2498,Zoha Homoeo Pharmaceutical Laboratories,Yohimbinum,Liquid,Yohimbinum,H-2-A-107
2499,Zoha Homoeo Pharmaceutical Laboratories,Yerba Santa,Liquid,Yerba Santa,H-2-A-108
2500,Zoha Homoeo Pharmaceutical Laboratories,Adonis Vernalis,Liquid,FALSE,H-2-A-109
2501,Zoha Homoeo Pharmaceutical Laboratories,Aegle Folia,Liquid,FALSE,H-2-A-110
2502,Zoha Homoeo Pharmaceutical Laboratories,Aesculus Hippocastanum,Liquid,Aesculus Hipp,H-2-A-111
2503,Zoha Homoeo Pharmaceutical Laboratories,Aletris Farinosa,Liquid,FALSE,H-2-A-112
2504,Zoha Homoeo Pharmaceutical Laboratories,Aloe Socotrina,Liquid,Aloe Socotrina,H-2-A-113
2505,Zoha Homoeo Pharmaceutical Laboratories,Anacardium Orientale,Liquid,FALSE,H-2-A-114
2506,Zoha Homoeo Pharmaceutical Laboratories,Apocynum Cannabinum,Liquid,FALSE,H-2-A-115
2507,Zoha Homoeo Pharmaceutical Laboratories,Arctium Lappa,Liquid,Arctium Lappa,H-2-A-116
2508,Zoha Homoeo Pharmaceutical Laboratories,Artemisia,Liquid,Artemisia Vulgaris,H-2-A-117
2509,Zoha Homoeo Pharmaceutical Laboratories,Asafoetida,Liquid,Asafoetida,H-2-A-118
2510,Zoha Homoeo Pharmaceutical Laboratories,Atista Indica,Liquid,FALSE,H-2-A-119
2511,Zoha Homoeo Pharmaceutical Laboratories,Azadirachta Indica,Liquid,FALSE,H-2-A-120
2512,Zoha Homoeo Pharmaceutical Laboratories,Babchi,Liquid,Babchi,H-2-A-121
2513,Zoha Homoeo Pharmaceutical Laboratories,Badiaga,Liquid,Badiaga,H-2-A-122
2514,Zoha Homoeo Pharmaceutical Laboratories,Blumea Odorata,Liquid,FALSE,H-2-A-123
2515,Zoha Homoeo Pharmaceutical Laboratories,Cactus Grandiflorus,Liquid,FALSE,H-2-A-124
2516,Zoha Homoeo Pharmaceutical Laboratories,Caladium Seguinum,Liquid,FALSE,H-2-A-125
2517,Zoha Homoeo Pharmaceutical Laboratories,Calotropis Gigantea,Liquid,FALSE,H-2-A-125
2518,Zoha Homoeo Pharmaceutical Laboratories,Cephalandra Indica,Liquid,FALSE,H-2-A-127
2519,Zoha Homoeo Pharmaceutical Laboratories,Chamomilla,Liquid,FALSE,H-2-A-128
2520,Zoha Homoeo Pharmaceutical Laboratories,Colchicum Autamnale,Liquid,FALSE,H-2-A-129
2521,Zoha Homoeo Pharmaceutical Laboratories,Durba,Liquid,Durba,H-2-A-130
2522,Zoha Homoeo Pharmaceutical Laboratories,Desmodium Gangeticum,Liquid,FALSE,H-2-A-131
2523,Zoha Homoeo Pharmaceutical Laboratories,Filix Mas,Liquid,FIilix Mas,H-2-A-132
2524,Zoha Homoeo Pharmaceutical Laboratories,Gentina Lutea,Liquid,Gentina Lutea,H-2-A-133
2525,Zoha Homoeo Pharmaceutical Laboratories,Guaiacum,Liquid,Guaiacum,H-2-A-134
2526,Zoha Homoeo Pharmaceutical Laboratories,Helonias Dioica,Liquid,Helonias Dioica,H-2-A-135
2527,Zoha Homoeo Pharmaceutical Laboratories,Haritaki,Liquid,Haritaki,H-2-A-136
2528,Zoha Homoeo Pharmaceutical Laboratories,Ledum Palustre,Liquid,FALSE,H-2-A-137
2529,Zoha Homoeo Pharmaceutical Laboratories,Myristica Sebifera,Liquid,FALSE,H-2-A-138
2530,Zoha Homoeo Pharmaceutical Laboratories,Myrica Cerifera,Liquid,Myrica Ce Q,H-2-A-139
2531,Zoha Homoeo Pharmaceutical Laboratories,Quassia,Liquid,FALSE,H-2-A-140
2532,Zoha Homoeo Pharmaceutical Laboratories,Ratanhia,Arka,FALSE,H-2-A-141
2533,Zoha Homoeo Pharmaceutical Laboratories,Rhus Aromatica,Liquid,Rhus Aromatica,H-2-A-142
2534,Zoha Homoeo Pharmaceutical Laboratories,Sumbucus Nigra,Liquid,Sumbucus Nigra,H-2-A-144
2535,Zoha Homoeo Pharmaceutical Laboratories,Sepia,Liquid,FALSE,H-2-A-145
2536,Zoha Homoeo Pharmaceutical Laboratories,Symphytum Officinalis,Liquid,Symphytum Off.,H-2-A-146
2537,Zoha Homoeo Pharmaceutical Laboratories,Thlaspi Bursa,Liquid,FALSE,H-2-A-147
2538,Zoha Homoeo Pharmaceutical Laboratories,Zingiber Officinalis,Liquid,FALSE,H-2-A-149
2539,Zoha Homoeo Pharmaceutical Laboratories,Arsenicum Sulphuratum Flavum,Liquid,Arsenicum Sulphuratum Flavum 3X,H-2-A-150
2540,Zoha Homoeo Pharmaceutical Laboratories,Hekla Lava,Solid,Hekla Lava/Hecla Lava,H-2-A-152
